Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
55,30,12.75,2,2.8,2,0,1,1,1,1,0
33,7,3.25,2,2.0,3,0,0,0,0,0,0
46,21,17.08,2,8.8,1,181,0,1,0,1,0
42,18,11.83,1,3.4,1,496,0,0,0,1,0
49,25,13.58,2,0.4,1,0,0,1,0,0,0
42,17,9.42,3,1.0,1,0,0,1,0,1,0
46,21,5.33,1,2.9,1,0,0,0,0,1,1
65,40,1.67,3,0.1,3,0,0,0,0,0,1
50,24,14.92,1,1.0,1,0,0,0,0,1,0
54,24,7.58,2,4.5,3,90,0,0,0,1,0
42,18,8.58,1,3.33,1,0,1,1,1,1,1
57,33,6.67,4,1.6,2,0,0,0,0,0,0
61,35,3.17,2,0.3,1,0,0,0,0,0,0
60,34,3.67,1,0.2,1,0,0,0,0,0,1
40,14,13.67,1,4.3,2,0,1,0,0,0,0
33,7,6.75,3,1.6,1,0,0,0,0,1,1
37,13,7.92,2,1.7,2,83,0,0,0,0,0
52,28,3.67,3,1.9,2,0,0,0,0,0,1
33,7,7.33,3,1.6,1,0,0,0,0,1,1
62,36,12.33,3,7.0,2,0,1,0,0,1,0
62,37,14.08,3,5.0,2,184,1,0,1,1,1
63,37,0.92,1,0.8,2,102,0,0,0,0,1
55,25,7.67,1,3.0,3,158,0,0,0,0,1
33,9,6.17,3,2.6,2,0,0,0,0,1,0
25,1,6.0,3,0.8,1,0,0,0,0,1,0
55,31,5.25,3,2.67,1,0,0,0,0,1,0
29,3,14.33,2,4.5,1,415,0,0,0,1,0
45,21,15.25,2,1.4,1,0,0,0,0,1,1
60,34,3.33,1,2.5,3,166,0,0,0,1,0
44,18,5.67,4,2.9,1,0,0,1,0,0,1
48,23,6.5,4,3.6,3,0,0,0,0,1,0
57,32,5.67,2,3.7,1,184,0,0,0,0,0
58,32,4.08,1,1.4,1,99,0,0,0,1,1
58,33,3.25,2,2.3,3,0,0,0,0,1,0
44,20,12.58,1,3.5,1,392,0,0,0,1,0
54,28,13.25,2,0.5,1,461,0,0,0,1,0
59,33,7.42,4,1.9,2,0,0,0,0,1,1
63,37,8.75,4,1.7,3,244,0,0,0,0,1
61,35,6.5,2,2.0,1,0,0,0,0,1,1
58,32,10.67,2,2.7,1,344,0,0,0,0,0
44,20,6.75,4,0.8,1,228,0,0,0,0,1
53,29,4.17,4,0.1,3,152,0,0,0,1,0
63,39,3.17,3,0.1,3,178,0,0,0,1,1
41,17,9.92,2,6.1,1,263,0,1,0,1,0
50,26,9.17,3,1.8,2,0,0,0,0,1,0
51,25,2.42,1,1.4,3,102,0,0,0,0,1
47,22,1.58,1,0.4,3,0,0,0,0,1,0
43,19,10.83,2,4.7,3,221,1,0,0,0,1
46,21,3.17,1,2.4,1,130,0,0,0,1,0
50,24,2.58,1,0.3,3,0,0,0,0,0,0
33,9,1.17,4,0.7,2,105,0,0,0,1,0
27,2,13.17,3,0.4,2,0,1,0,1,1,0
34,8,3.25,4,0.2,1,115,0,0,0,1,0
34,9,11.75,2,4.9,3,0,1,0,0,0,1
28,2,2.75,3,1.0,1,167,0,0,0,1,0
29,5,7.67,2,0.6,1,0,0,0,0,1,0
52,26,6.5,3,3.0,2,0,0,0,0,0,0
47,22,3.5,3,2.7,2,0,0,0,0,1,1
41,16,1.25,2,0.3,2,83,0,0,0,0,0
58,32,4.0,1,2.8,2,0,0,0,0,1,0
37,12,5.25,3,2.3,1,0,0,0,0,1,0
57,33,12.42,1,4.7,1,0,0,1,0,0,0
63,39,4.08,1,0.8,1,103,0,0,0,1,0
60,35,10.42,2,3.9,1,0,0,0,0,0,0
50,25,4.83,1,1.3,2,0,0,0,0,1,0
60,35,4.0,3,1.5,1,0,0,0,0,1,0
54,30,6.25,2,3.2,3,0,0,0,0,0,1
28,4,9.5,2,0.2,1,0,0,0,0,1,0
45,21,11.17,4,5.5,2,0,1,0,1,1,1
28,2,9.25,4,2.3,3,0,0,0,0,1,0
54,29,5.17,4,3.8,2,149,0,0,0,1,0
42,18,3.75,1,0.7,1,0,0,1,0,1,0
30,4,9.42,2,0.2,1,0,0,0,0,1,0
61,36,10.67,1,2.6,1,0,0,0,0,1,0
64,38,14.0,4,5.7,3,0,1,0,0,1,0
38,13,6.75,1,4.0,3,206,0,1,0,1,0
39,14,6.25,1,0.1,2,297,0,0,0,0,1
54,29,1.75,4,0.1,3,0,0,0,0,0,0
59,33,6.92,3,4.4,1,0,0,0,0,1,0
39,15,10.08,1,3.5,1,368,0,1,0,1,0
63,33,3.33,4,1.67,3,0,0,0,0,1,0
31,5,8.42,1,2.9,3,170,0,1,0,0,0
56,26,7.5,2,4.5,3,0,0,0,0,0,0
47,20,5.67,1,2.67,2,0,0,0,0,1,1
28,3,6.17,2,1.8,2,221,0,1,0,0,0
32,8,6.17,4,0.1,2,257,0,0,0,0,1
54,30,4.25,2,3.2,3,0,0,0,0,0,0
29,5,12.42,1,1.5,1,0,0,0,0,1,0
39,15,2.58,1,1.4,3,88,0,0,0,1,1
26,0,7.08,2,1.6,3,0,0,0,0,0,0
29,1,5.17,2,1.75,3,0,0,0,0,0,1
46,21,3.67,1,0.3,1,110,0,1,0,1,0
38,13,5.25,3,0.5,3,190,0,1,1,1,1
55,31,1.92,2,0.3,1,0,0,0,0,1,1
48,22,3.33,3,2.2,2,87,0,0,0,1,0
36,10,6.5,2,4.5,3,204,0,0,0,1,1
39,13,3.33,3,0.9,3,129,0,0,0,1,0
40,16,6.5,4,2.4,1,0,0,1,1,1,0
26,0,10.75,3,0.7,2,0,1,0,0,0,0
55,29,5.92,3,0.3,2,0,0,0,0,0,1
61,35,1.92,3,0.3,3,0,0,0,0,1,0
57,33,1.25,2,0.3,1,0,0,0,0,1,0
56,31,2.33,1,1.3,1,138,0,0,0,0,1
31,5,1.92,3,1.0,1,95,0,0,0,0,0
61,31,1.58,1,1.5,3,0,0,0,0,1,0
58,32,3.5,3,1.4,3,158,0,0,0,0,1
43,18,9.42,2,0.4,1,325,0,1,0,0,0
29,5,2.83,4,0.4,2,0,0,0,0,0,1
50,23,1.58,1,0.5,2,104,0,0,0,0,1
49,25,3.58,1,1.6,2,0,0,0,0,1,1
43,18,14.92,3,1.2,1,0,1,1,1,1,0
58,32,3.67,3,2.2,3,0,0,0,0,0,0
41,16,1.75,2,0.1,2,0,0,0,0,0,0
65,40,9.58,1,2.5,1,174,0,0,0,0,1
52,27,6.75,4,3.8,2,0,0,0,0,0,1
55,31,7.58,2,2.8,1,0,0,0,0,0,0
49,25,2.5,4,0.9,2,0,0,0,0,0,1
52,22,4.58,3,1.4,3,0,0,0,0,1,0
56,31,4.0,2,2.1,3,0,0,0,0,0,1
30,4,1.92,4,0.3,2,121,0,0,0,0,0
36,10,1.75,3,0.1,2,0,0,0,0,0,0
41,17,4.58,2,1.7,1,0,0,0,0,0,0
42,15,1.75,3,1.0,2,0,0,0,0,1,0
60,34,3.33,3,2.2,3,0,0,1,0,1,0
44,20,2.5,4,0.3,1,0,0,0,0,0,1
34,9,6.5,3,0.6,2,0,0,0,0,1,0
56,32,5.42,2,3.2,3,0,0,0,0,1,0
31,5,4.17,4,2.1,3,209,0,0,0,1,0
29,4,4.58,4,2.0,2,0,0,1,0,1,0
31,5,9.25,2,0.2,1,0,0,0,0,0,0
36,10,1.75,3,0.1,2,0,0,0,0,0,1
42,16,5.42,3,0.5,3,256,0,0,0,1,0
64,39,9.5,1,0.8,3,0,0,0,0,1,0
61,36,4.5,3,0.9,3,179,0,0,0,1,0
35,11,6.25,2,1.7,2,0,0,0,0,1,0
28,2,1.08,4,0.4,1,0,0,0,0,0,1
38,14,4.5,2,0.6,3,218,0,0,0,0,0
44,17,1.83,3,1.0,2,126,0,0,0,1,1
45,20,16.5,2,2.8,1,0,0,0,0,1,1
46,20,1.5,1,0.2,1,0,0,0,0,1,1
57,32,6.17,4,0.7,1,0,0,0,0,0,1
40,14,5.08,4,0.2,3,0,0,0,0,1,0
38,12,5.33,2,1.8,1,0,0,0,0,0,0
39,14,0.83,2,0.3,2,0,0,1,0,0,1
23,2,6.83,2,1.8,2,0,0,1,0,0,1
47,22,5.08,3,2.7,2,168,0,0,0,1,1
32,7,6.92,2,2.5,1,148,0,1,0,1,0
30,5,6.08,3,2.6,3,0,0,0,0,1,0
54,30,1.83,2,0.4,1,89,0,0,0,1,0
25,0,7.58,2,1.8,2,321,0,0,0,0,0
60,34,5.42,3,2.2,3,94,0,1,1,0,1
61,36,1.08,3,0.5,1,0,0,0,0,1,0
36,11,8.58,1,4.6,1,255,0,0,0,1,0
52,26,7.92,1,0.3,1,0,0,0,0,1,0
33,7,2.58,4,1.0,1,0,0,0,0,1,1
57,31,10.92,3,0.6,1,0,1,0,0,1,0
34,8,14.58,4,1.1,3,0,1,1,1,1,1
50,24,3.17,4,0.1,1,0,0,0,0,1,0
43,18,8.67,3,1.0,1,0,0,0,0,1,0
34,10,9.5,3,3.3,3,0,1,0,0,0,0
26,1,3.17,4,1.7,2,0,0,0,0,1,0
26,0,2.5,4,1.3,3,0,0,0,0,1,1
48,22,1.58,2,0.1,3,106,0,0,0,0,0
49,25,2.08,4,1.0,1,0,0,0,0,1,1
47,22,10.33,4,5.0,3,0,1,0,0,0,0
43,19,1.67,3,0.5,1,0,0,0,0,0,0
40,15,6.92,1,1.0,3,0,0,0,0,0,0
31,5,1.5,4,0.3,2,0,0,0,0,0,1
27,1,8.25,1,3.0,3,149,1,0,0,0,1
55,29,5.17,3,0.3,2,0,0,0,0,1,0
54,30,2.0,1,0.1,2,0,0,0,0,0,0
23,1,1.08,4,1.0,1,84,0,0,0,1,0
54,28,5.33,2,0.8,3,0,0,1,0,1,0
57,33,5.17,3,2.67,1,240,0,0,0,0,0
41,15,13.17,1,4.7,2,0,1,1,1,0,1
28,4,7.33,1,5.4,1,0,0,0,0,1,0
33,7,2.33,4,0.8,1,0,0,0,0,1,0
51,27,4.33,2,1.0,3,0,0,0,0,0,0
28,4,6.83,4,0.0,1,0,0,0,0,1,1
63,37,11.67,2,6.9,1,97,0,0,0,0,1
29,4,6.67,1,0.8,2,0,0,0,0,1,1
62,38,4.83,4,1.2,2,228,0,0,0,0,1
51,25,15.0,1,1.7,1,0,0,0,0,1,0
52,28,4.58,1,1.6,2,227,0,0,0,0,0
43,16,5.42,3,2.67,2,100,0,0,0,0,0
39,12,5.17,3,2.33,2,0,0,0,0,0,0
35,9,1.92,4,0.3,1,0,0,0,0,0,0
34,10,2.92,1,1.7,1,0,0,0,0,1,0
49,24,2.92,4,0.2,2,0,0,0,0,0,1
43,18,6.17,4,0.4,1,0,0,0,0,0,0
48,24,1.17,3,0.4,1,0,0,0,0,1,0
30,4,6.92,2,1.5,3,199,0,0,0,0,1
46,21,5.92,4,1.9,3,0,0,0,0,0,0
43,17,4.42,2,0.7,1,130,0,1,0,1,0
27,3,8.58,2,0.6,1,84,0,0,0,0,0
39,15,9.08,1,1.7,1,0,0,0,0,1,0
58,33,5.0,2,1.9,2,94,0,1,0,1,0
44,17,1.0,3,0.67,2,0,0,0,0,1,0
39,15,11.75,2,8.0,1,0,0,0,0,1,0
35,10,10.67,1,3.8,1,0,0,0,0,1,0
41,16,8.17,3,1.0,1,296,0,0,0,0,0
43,18,3.42,1,0.5,3,0,0,0,0,0,0
55,25,7.5,2,4.5,3,0,0,0,0,0,1
32,6,2.58,1,0.3,1,0,0,0,0,0,0
56,26,6.17,1,3.0,3,0,0,0,0,0,0
30,5,6.92,4,1.8,3,0,0,0,0,0,1
65,39,2.92,1,0.5,3,0,0,0,0,0,0
31,7,11.67,1,4.0,1,0,0,0,0,0,1
41,15,5.42,3,0.5,3,0,0,0,0,0,0
55,29,2.92,3,1.4,1,0,0,0,0,0,0
37,7,6.08,4,1.8,3,0,0,0,0,1,1
34,10,2.42,1,1.5,2,0,0,0,0,1,0
34,9,4.58,4,2.0,2,147,0,0,0,0,1
33,9,1.67,4,0.7,2,0,0,0,0,1,0
48,23,5.83,1,2.8,2,0,0,0,0,0,0
28,3,6.75,4,0.2,1,0,0,0,0,0,0
30,4,2.08,2,0.3,1,0,0,1,0,1,0
44,20,9.92,2,7.5,1,239,0,0,0,1,0
61,35,4.08,4,1.7,2,185,0,0,0,0,0
59,33,3.17,1,1.4,1,0,0,0,0,1,1
33,7,6.67,2,1.5,3,0,0,0,0,1,1
56,32,7.0,1,4.3,1,0,0,0,0,1,1
53,29,5.08,4,1.6,2,0,0,0,0,1,0
42,16,14.42,2,1.5,2,373,1,0,1,1,1
43,19,5.0,2,2.5,1,0,0,1,0,0,0
35,9,6.92,2,4.5,3,0,0,0,0,1,0
61,35,4.92,1,2.8,2,0,0,0,0,0,0
39,9,2.67,3,2.0,3,116,0,0,0,1,0
61,37,2.75,3,0.1,3,0,0,0,0,1,0
40,15,1.58,4,0.2,3,0,0,0,0,1,0
34,8,1.17,4,0.3,1,0,0,0,0,0,0
65,39,7.83,4,4.1,1,120,1,0,1,1,1
40,16,12.83,2,6.1,1,325,0,0,0,1,0
39,15,2.75,1,2.0,2,0,0,0,0,0,0
61,35,2.33,2,0.2,3,135,0,0,0,1,0
40,16,3.67,1,1.8,1,0,0,1,0,1,0
49,23,6.75,2,0.8,3,0,0,0,0,0,0
43,18,2.42,1,0.5,3,0,0,0,0,1,0
45,21,4.83,3,0.3,3,0,0,1,0,1,0
52,28,3.17,4,0.9,2,0,0,0,0,0,1
32,8,6.83,3,1.5,1,0,0,0,0,1,1
31,7,1.5,1,0.4,3,0,0,0,0,1,0
27,2,3.75,2,1.7,2,0,0,0,0,0,1
33,9,5.33,4,3.4,1,0,0,0,0,0,0
65,40,4.0,3,2.4,1,0,0,0,0,0,1
62,37,2.0,1,0.3,3,0,0,1,0,1,0
55,25,5.42,4,2.0,3,0,0,0,0,1,0
46,20,9.25,1,0.0,1,329,0,0,0,0,0
37,12,9.5,3,0.6,2,0,0,0,0,1,0
60,35,3.25,2,1.6,3,0,0,0,0,1,0
44,14,1.58,1,0.75,3,0,0,0,0,0,1
35,9,1.83,3,0.1,2,0,0,0,1,1,1
52,28,4.08,4,1.1,2,0,0,0,0,1,0
30,4,3.33,1,0.3,1,0,0,0,0,1,0
62,36,5.25,1,1.6,1,118,0,0,0,1,0
41,15,4.58,1,2.8,1,0,0,0,0,0,0
38,14,2.75,1,2.0,2,0,0,0,0,1,0
52,26,2.58,4,1.5,3,0,0,0,0,1,0
48,24,2.0,4,0.2,1,0,0,0,0,1,0
47,22,6.75,4,3.6,3,0,0,0,0,1,1
41,17,6.75,1,0.8,2,223,0,0,0,1,0
44,20,9.42,2,3.3,1,0,0,0,0,1,1
31,6,7.67,2,3.3,1,0,0,0,0,0,0
50,25,6.75,1,1.2,1,0,0,0,0,0,0
36,11,8.42,3,1.2,3,0,0,1,0,0,1
52,26,6.5,3,3.0,2,0,0,0,0,0,1
62,38,6.5,2,0.0,3,0,0,0,0,1,0
55,30,2.92,1,1.5,2,118,0,0,0,0,1
61,37,0.75,2,0.3,3,0,0,0,0,1,0
34,7,6.83,4,2.0,2,0,0,0,0,1,1
34,9,3.42,1,2.5,3,0,0,0,0,0,0
59,35,7.0,1,1.8,3,0,0,0,0,1,0
41,17,3.5,4,2.2,2,185,0,1,0,1,0
33,8,4.5,3,2.3,1,0,0,0,0,0,1
55,30,7.0,2,0.0,3,0,0,0,0,0,0
64,40,10.92,1,3.8,1,0,0,0,0,0,0
44,19,7.08,2,3.8,3,0,0,0,0,1,0
32,8,7.0,4,3.4,1,0,0,0,0,1,0
67,41,9.5,4,2.4,3,0,0,0,0,1,0
40,14,5.08,3,0.5,3,0,0,0,0,1,0
57,31,3.25,1,2.2,3,0,0,0,0,1,1
59,35,1.75,2,1.0,1,120,0,0,0,1,0
43,17,9.25,4,5.4,3,0,1,0,0,1,0
58,34,5.67,2,2.8,1,113,0,0,0,0,0
50,23,14.92,4,3.6,2,0,1,0,0,1,0
52,27,7.75,4,4.1,2,0,1,0,0,0,1
35,9,7.08,2,1.8,1,0,0,0,0,0,0
40,15,15.0,1,4.1,1,0,0,0,0,0,0
31,5,9.17,2,1.5,3,0,0,0,0,1,0
32,8,5.42,1,1.2,1,268,0,0,0,1,0
55,31,13.25,1,3.9,3,0,1,0,0,0,0
43,19,6.75,2,3.2,1,0,0,0,0,1,0
31,6,11.0,1,3.8,1,0,0,0,0,1,0
26,1,3.67,1,2.0,2,0,0,0,0,0,0
58,33,8.17,1,2.6,1,0,0,0,0,0,0
51,25,5.17,2,1.5,2,0,0,0,0,1,1
45,21,7.58,1,4.7,1,0,0,0,0,1,0
56,30,2.42,4,0.7,2,87,0,0,0,1,0
25,1,8.42,4,2.1,3,0,0,0,0,0,1
38,13,5.42,3,0.7,2,0,0,0,0,1,0
62,36,4.83,1,2.8,2,0,0,0,0,0,1
39,13,2.67,2,0.8,3,0,0,0,0,1,0
56,30,11.67,4,0.5,1,292,1,0,0,0,0
50,25,3.67,1,0.3,1,187,0,0,0,1,1
52,27,9.42,1,0.1,3,0,0,0,0,0,0
53,28,3.17,1,1.3,2,0,0,0,0,1,0
25,1,1.08,4,0.4,1,0,0,1,0,0,0
44,20,5.17,2,2.5,1,0,0,1,0,1,0
42,12,2.42,3,2.0,3,0,0,0,0,0,0
42,16,11.75,3,4.0,2,0,1,0,0,0,0
63,37,11.0,1,4.4,2,0,1,0,0,1,0
57,32,1.92,1,0.3,3,0,0,0,0,1,1
56,32,0.92,2,0.3,1,89,0,0,0,0,0
60,34,7.5,4,1.9,2,0,0,0,0,1,0
62,38,3.58,1,1.9,2,0,0,0,0,1,0
48,22,4.92,4,2.6,1,0,0,0,0,1,1
37,11,2.33,2,0.8,3,0,0,0,0,0,0
55,29,2.33,2,0.7,2,82,0,0,0,1,1
42,17,9.0,3,1.0,1,383,0,0,0,1,0
39,13,6.5,1,2.8,3,0,0,0,0,0,0
47,22,5.42,1,2.4,1,0,0,0,0,1,0
34,10,2.08,4,1.0,1,0,0,0,0,1,0
48,23,9.0,2,3.8,3,0,0,0,0,0,1
52,27,3.58,4,0.2,2,0,0,0,0,1,0
53,29,7.92,4,1.0,2,0,0,0,0,1,1
49,25,2.0,1,0.3,1,0,0,0,0,0,0
47,22,15.83,2,8.8,1,0,0,0,0,0,0
48,24,2.0,1,0.9,3,0,0,0,0,0,0
38,13,3.42,4,1.7,1,0,0,0,0,1,0
48,22,6.67,3,1.1,1,0,0,0,0,0,0
56,26,5.25,3,2.0,3,0,0,0,0,1,0
65,41,6.58,3,2.0,3,0,0,0,0,0,0
46,20,8.75,4,3.2,1,0,1,0,0,0,0
60,35,12.75,3,2.0,3,0,1,0,0,0,1
50,25,9.5,1,0.6,1,0,0,0,0,0,1
41,15,10.0,1,5.2,1,0,0,0,0,1,0
41,16,8.67,1,4.0,3,0,0,0,1,1,1
60,35,1.67,1,1.3,1,0,0,0,0,1,0
57,31,3.42,1,1.4,1,0,0,1,0,1,0
48,23,2.92,2,1.3,1,0,0,0,0,0,0
53,27,14.5,1,2.9,2,0,1,0,0,1,0
42,18,13.67,1,1.3,3,0,1,1,1,1,1
45,20,1.83,1,0.1,1,0,0,0,0,0,0
35,10,11.0,1,3.8,1,82,0,0,0,0,1
34,9,2.67,4,1.1,3,0,0,0,0,1,0
67,42,1.75,3,0.1,3,0,0,0,0,0,1
36,9,4.08,2,1.67,2,0,0,0,0,0,1
37,13,6.58,4,0.1,2,280,0,0,0,1,0
40,14,2.5,2,0.8,3,86,0,0,0,0,0
35,10,9.83,2,7.8,1,358,0,0,0,0,0
60,34,0.92,4,0.7,3,0,0,0,0,1,0
59,29,5.08,3,2.0,3,0,0,0,0,1,0
35,9,3.58,4,1.2,2,0,0,1,0,1,0
27,1,11.75,4,5.1,3,354,1,0,0,0,0
29,3,4.5,4,1.8,3,0,0,0,0,0,0
35,9,2.75,2,0.3,1,0,0,1,0,1,0
38,13,7.0,3,1.2,3,121,0,0,0,1,1
62,37,10.42,1,1.0,3,0,1,0,0,1,0
43,19,9.17,1,3.4,1,0,0,0,0,0,1
35,11,1.17,4,1.0,1,0,0,0,1,1,1
41,15,5.42,2,2.8,1,0,0,0,0,1,1
65,41,6.5,3,2.0,3,0,0,0,1,1,1
61,35,1.5,3,0.3,3,0,0,0,0,0,0
55,25,7.92,2,4.5,3,275,0,0,0,0,0
28,3,7.92,2,1.8,2,0,0,0,0,0,0
52,26,15.92,1,1.7,1,0,0,0,0,1,0
34,4,1.58,1,0.67,3,83,0,0,0,1,0
49,23,1.58,4,0.6,3,0,0,0,0,1,1
42,18,3.25,1,0.3,3,0,0,0,0,1,0
49,23,7.75,1,2.4,1,0,0,0,0,1,1
49,23,9.58,3,4.6,3,0,1,0,0,0,0
32,6,9.33,1,2.7,2,408,0,1,1,1,1
59,35,3.33,4,0.4,1,0,0,0,0,0,0
43,19,3.75,3,0.6,2,0,0,0,0,0,0
48,24,11.08,1,5.0,1,0,0,0,0,0,0
31,5,7.08,3,1.6,1,87,0,0,0,1,1
30,4,1.5,2,0.3,2,0,0,0,0,1,0
58,34,4.5,4,1.3,2,0,0,0,0,1,0
41,15,3.42,2,2.4,2,105,0,0,0,0,0
38,8,1.75,1,0.67,3,0,0,0,0,1,0
33,9,12.67,1,6.0,1,0,0,0,0,1,1
51,27,4.42,1,1.6,2,0,0,0,0,1,0
45,18,13.58,3,5.33,2,0,1,0,1,0,1
34,10,7.0,4,0.1,2,0,0,0,0,1,0
39,13,4.92,3,0.9,3,199,0,1,0,1,0
44,18,2.75,3,0.5,2,0,0,0,0,0,0
55,29,6.75,4,4.9,1,209,0,0,0,1,0
28,2,15.17,3,7.2,2,442,1,0,1,1,1
57,31,5.08,1,2.2,3,0,0,0,0,0,0
43,18,7.33,4,1.1,2,0,0,0,0,1,0
46,21,14.17,2,2.8,1,0,0,0,0,0,0
35,10,6.92,4,0.7,3,315,0,0,0,1,0
25,0,3.67,4,0.6,2,0,0,0,0,0,1
65,41,6.92,3,2.0,3,0,0,0,0,1,0
64,38,1.75,1,0.8,2,76,0,0,0,0,1
39,15,11.92,1,3.5,1,0,0,0,0,1,1
62,36,8.58,2,2.8,1,0,0,1,1,1,0
46,22,11.25,3,4.1,1,213,1,0,0,1,0
36,11,13.5,1,8.6,1,153,0,1,0,1,0
42,17,6.08,4,0.4,1,0,0,1,0,0,0
35,10,11.83,4,0.8,3,0,1,0,0,0,0
63,37,2.08,2,0.2,3,0,0,0,0,1,0
45,21,9.58,2,3.3,1,85,0,0,0,1,0
27,3,7.33,3,0.8,1,238,0,0,0,0,0
29,3,6.08,3,0.3,3,0,0,0,0,0,0
55,29,7.83,1,0.8,3,221,0,0,0,0,0
32,7,4.83,1,1.0,1,0,0,0,0,1,0
37,11,6.75,3,0.9,2,0,0,0,0,1,1
25,1,9.42,4,2.1,3,0,0,0,0,1,0
41,16,2.92,2,1.4,2,135,0,0,0,0,0
52,28,5.42,1,0.0,1,0,0,0,0,1,1
31,6,14.17,2,6.7,1,137,0,0,0,1,0
40,14,5.17,2,2.4,2,0,0,0,0,1,1
54,29,4.5,2,2.1,3,97,0,0,0,0,0
48,22,3.25,1,1.2,2,0,0,0,0,0,0
39,15,2.33,1,1.4,3,118,0,0,0,1,1
64,40,7.92,2,0.0,3,0,0,0,0,1,1
54,29,6.83,3,3.7,2,0,1,0,0,1,0
39,14,1.75,1,0.6,3,101,0,0,0,0,0
55,30,4.17,2,2.1,3,0,0,0,0,1,0
42,12,2.83,3,2.0,3,0,0,0,0,0,1
58,32,1.58,4,0.7,3,0,0,0,0,0,0
45,21,5.92,4,1.9,1,0,0,0,0,1,0
29,5,9.42,2,2.0,2,84,0,0,0,1,1
36,11,0.75,4,0.2,3,0,0,0,0,1,0
63,37,9.83,1,2.0,1,427,0,0,0,0,0
55,29,6.58,4,4.9,1,0,0,0,0,0,0
54,24,6.0,3,1.4,3,0,0,0,0,0,1
61,36,1.5,1,1.3,1,0,0,0,0,0,0
36,12,7.75,2,2.2,1,0,0,0,0,1,1
61,37,5.17,1,0.0,2,244,0,0,0,1,0
39,12,1.92,3,1.0,2,0,0,0,0,1,1
57,31,3.33,3,1.4,3,0,0,0,1,1,1
35,10,2.83,4,1.7,1,87,0,0,0,1,1
66,41,9.5,1,0.8,3,0,0,0,0,1,1
49,23,10.42,1,2.4,1,0,0,0,0,0,1
48,23,3.42,1,1.4,3,0,0,0,0,0,1
61,35,3.17,2,1.0,3,0,0,0,0,0,0
44,19,3.75,4,0.0,2,0,0,0,0,1,1
23,1,1.0,4,1.0,1,90,0,0,0,1,0
31,5,9.58,2,1.5,3,189,0,0,0,1,0
39,15,14.58,2,8.0,1,0,0,0,0,1,0
45,21,2.0,1,0.9,3,0,0,0,0,0,0
39,14,2.33,2,1.4,2,108,0,0,0,0,1
64,38,2.67,2,0.3,1,0,0,0,0,1,1
64,38,5.25,2,1.7,3,184,0,1,0,1,0
47,23,2.67,1,1.0,1,0,0,0,0,0,1
34,9,5.0,4,1.3,1,0,0,1,0,0,0
56,31,4.42,2,1.6,3,78,0,0,0,0,0
33,8,4.83,4,1.3,1,0,0,1,0,0,0
56,29,3.5,4,2.5,2,0,0,0,0,0,0
57,31,3.25,4,0.7,2,0,0,1,0,1,0
43,17,6.0,1,2.8,1,271,0,0,0,1,0
43,17,6.67,3,0.1,1,0,0,0,1,1,1
26,1,3.25,4,0.6,2,0,0,0,0,0,1
64,40,1.5,2,0.3,3,0,0,1,1,1,1
43,18,2.5,1,0.5,3,0,0,0,0,1,0
44,18,4.5,1,2.8,1,202,0,0,0,0,0
60,35,10.67,1,0.9,1,0,0,0,0,1,0
37,13,3.17,1,1.5,2,116,0,0,0,0,1
56,32,10.0,1,7.4,1,186,0,0,0,1,0
54,29,2.08,4,0.1,3,109,0,0,0,0,0
43,18,7.08,4,1.9,3,110,0,0,0,1,1
57,32,11.25,3,4.8,2,0,1,1,1,1,0
29,4,1.17,4,0.5,3,0,0,0,0,0,1
54,30,5.83,1,1.6,3,251,0,0,0,1,1
61,37,1.92,3,0.4,2,0,0,0,0,0,0
29,3,2.58,4,0.3,2,0,0,0,0,1,0
47,21,11.0,1,0.3,1,0,0,0,0,1,0
43,19,2.33,3,0.5,1,0,0,0,0,1,1
46,22,10.42,2,4.7,3,0,1,0,0,1,0
55,31,7.58,2,2.8,1,0,0,0,0,1,0
48,23,15.92,2,2.8,1,231,0,0,0,0,1
26,1,7.33,2,1.8,2,0,0,0,0,0,0
63,37,7.0,4,2.4,3,0,0,0,0,1,1
57,27,5.33,3,2.0,3,142,0,0,0,1,0
58,33,2.33,2,0.5,2,146,0,1,0,1,0
28,3,12.42,1,0.8,1,0,0,0,0,1,0
61,37,14.33,4,4.25,1,0,1,0,1,1,1
65,41,3.5,1,1.9,2,0,0,0,0,0,0
33,6,4.42,2,1.0,2,96,0,0,0,0,1
63,37,12.42,2,0.2,3,364,1,0,0,1,0
43,19,9.42,2,1.8,2,0,0,0,0,0,1
26,2,6.58,2,2.5,1,0,0,0,0,1,0
57,31,14.58,2,0.5,1,429,0,0,0,1,1
50,25,3.17,1,1.4,3,0,0,0,0,1,0
54,27,10.0,4,3.0,2,431,1,0,0,1,0
59,34,4.33,4,0.7,1,0,0,1,0,0,0
49,24,3.5,2,0.7,2,0,0,0,0,1,0
54,30,1.08,1,0.3,1,0,0,0,0,0,0
65,39,11.75,2,6.9,1,0,0,1,0,1,0
34,10,10.92,2,4.33,1,156,0,0,0,1,1
31,6,11.08,1,1.5,3,0,1,0,0,0,0
31,6,5.33,2,2.5,1,0,0,0,0,1,0
64,39,4.08,2,1.5,1,0,0,1,0,1,0
52,26,2.83,1,0.3,3,0,0,0,0,1,0
57,33,7.58,1,4.3,1,81,0,1,0,0,0
60,36,16.25,1,4.7,1,0,0,0,0,1,0
